#SALTICAM filter transmission data,,,,,,,,,,,,,,,,,,,,,,,,,,,,
#compiled from spreadsheets provided by David Buckley,,,,,,,,,,,,,,,,,,,,,,,,,,,,
#compiled by Amanda Gulbis
#,SLOAN,,,,,STROEMGREN,,,,,,,,,Bessell,,,,,,,Hbeta wide (Custom Scientific),,UV,,,H-alpha,
Wavelength(nm),SDSS_up,SDSS_gp,SDSS_rp,SDSS_ip,SDSS_zp,Stromgren_u,Stromgren_v,Stromgren_b,Stromgren_y,Hbeta_wide,SRE_1,SRE_2,SRE_3,SRE_4,CLR-S1,U-S1,B-S1,V-S1,R-S1,I-S1,ND,Wavelength,Hbeta_narrow,Wavelength,340-35,380-40,Wavelength,Halpha-S1
 , , , , , , , , , , , , , , , , , , , , , , , , , , ,839.4,0.000261531
 , , , , , , , , , , , , , , , , , , , , , , , , , , ,839.6,0.000137215
 , , , , , , , , , , , , , , , , , , , , , , , , , , ,839.8,0.000189742
 , , , , , , , , , , , , , , , , , , , , , , , , , , ,840,0.000219312
 , , , , , , , , , , , , , , , , , , , , , , , , , , ,840.2,0.000176738
 , , , , , , , , , , , , , , , , , , , , , , , , , , ,840.4,0.000177304
 , , , , , , , , , , , , , , , , , , , , , , , , , , ,840.6,0.000224856
 , , , , , , , , , , , , , , , , , , , , , , , , , , ,840.8,0.00035404
 , , , , , , , , , , , , , , , , , , , , , , , , , , ,841,0.000117077
 , , , , , , , , , , , , , , , , , , , , , , , , , , ,841.2,9.88E-05
 , , , , , , , , , , , , , , , , , , , , , , , , , , ,841.4,0.0001821
 , , , , , , , , , , , , , , , , , , , , , , , , , , ,841.6,0.000199623
 , , , , , , , , , , , , , , , , , , , , , , , , , , ,841.8,0.000169487
 , , , , , , , , , , , , , , , , , , , , , , , , , , ,842,0.000110585
 , , , , , , , , , , , , , , , , , , , , , , , , , , ,842.2,0.000282095
 , , , , , , , , , , , , , , , , , , , , , , , , , , ,842.4,0.000380749
 , , , , , , , , , , , , , , , , , , , , , , , , , , ,842.6,0.000191655
 , , , , , , , , , , , , , , , , , , , , , , , , , , ,842.8,0.000183958
 , , , , , , , , , , , , , , , , , , , , , , , , , , ,843,0.000197856
 , , , , , , , , , , , , , , , , , , , , , , , , , , ,843.2,0.000137036
 , , , , , , , , , , , , , , , , , , , , , , , , , , ,843.4,0.000392931
 , , , , , , , , , , , , , , , , , , , , , , , , , , ,843.6,0.000251484
 , , , , , , , , , , , , , , , , , , , , , , , , , , ,843.8,0.000398479
 , , , , , , , , , , , , , , , , , , , , , , , , , , ,844,0.000208204
 , , , , , , , , , , , , , , , , , , , , , , , , , , ,844.2,0.000231306
 , , , , , , , , , , , , , , , , , , , , , , , , , , ,844.4,0.000227321
 , , , , , , , , , , , , , , , , , , , , , , , , , , ,844.6,0.000326819
 , , , , , , , , , , , , , , , , , , , , , , , , , , ,844.8,0.000310341
 , , , , , , , , , , , , , , , , , , , , , , , , , , ,845,0.000205959
 , , , , , , , , , , , , , , , , , , , , , , , , , , ,845.2,0.000278939
 , , , , , , , , , , , , , , , , , , , , , , , , , , ,845.4,0.000383387
 , , , , , , , , , , , , , , , , , , , , , , , , , , ,845.6,0.000286765
 , , , , , , , , , , , , , , , , , , , , , , , , , , ,845.8,0.000327799
 , , , , , , , , , , , , , , , , , , , , , , , , , , ,846,0.000221241
 , , , , , , , , , , , , , , , , , , , , , , , , , , ,846.2,0.000315862
 , , , , , , , , , , , , , , , , , , , , , , , , , , ,846.4,0.000262881
 , , , , , , , , , , , , , , , , , , , , , , , , , , ,846.6,0.000399436
 , , , , , , , , , , , , , , , , , , , , , , , , , , ,846.8,0.000476027
 , , , , , , , , , , , , , , , , , , , , , , , , , , ,847,0.000129201
 , , , , , , , , , , , , , , , , , , , , , , , , , , ,847.2,0.000238979
 , , , , , , , , , , , , , , , , , , , , , , , , , , ,847.4,0.000375095
 , , , , , , , , , , , , , , , , , , , , , , , , , , ,847.6,0.000456975
 , , , , , , , , , , , , , , , , , , , , , , , , , , ,847.8,0.000214786
 , , , , , , , , , , , , , , , , , , , , , , , , , , ,848,0.000248465
 , , , , , , , , , , , , , , , , , , , , , , , , , , ,848.2,0.000454995
 , , , , , , , , , , , , , , , , , , , , , , , , , , ,848.4,0.000234565
 , , , , , , , , , , , , , , , , , , , , , , , , , , ,848.6,0.000395031
 , , , , , , , , , , , , , , , , , , , , , , , , , , ,848.8,0.000328643
 , , , , , , , , , , , , , , , , , , , , , , , , , , ,849,0.000326637
 , , , , , , , , , , , , , , , , , , , , , , , , , , ,849.2,0.00046342
 , , , , , , , , , , , , , , , , , , , , , , , , , , ,849.4,0.000319962
 , , , , , , , , , , , , , , , , , , , , , , , , , , ,849.6,0.000361331
 , , , , , , , , , , , , , , , , , , , , , , , , , , ,849.8,-0.000657548
 , , , , , , , , , , , , , , , , , , , , , , , , , , ,850,0.004971358
 , , , , , , , , , , , , , , , , , , , , , , , , , , ,850.2,0.004960501
 , , , , , , , , , , , , , , , , , , , , , , , , , , ,850.4,0.004796314
 , , , , , , , , , , , , , , , , , , , , , , , , , , ,850.6,0.005145835
 , , , , , , , , , , , , , , , , , , , , , , , , , , ,850.8,0.004136261
 , , , , , , , , , , , , , , , , , , , , , , , , , , ,851,0.004574864
 , , , , , , , , , , , , , , , , , , , , , , , , , , ,851.2,0.00466364
 , , , , , , , , , , , , , , , , , , , , , , , , , , ,851.4,0.004316932
 , , , , , , , , , , , , , , , , , , , , , , , , , , ,851.6,0.004383199
 , , , , , , , , , , , , , , , , , , , , , , , , , , ,851.8,0.005138443
 , , , , , , , , , , , , , , , , , , , , , , , , , , ,852,0.004706476
 , , , , , , , , , , , , , , , , , , , , , , , , , , ,852.2,0.004683579
 , , , , , , , , , , , , , , , , , , , , , , , , , , ,852.4,0.00482037
 , , , , , , , , , , , , , , , , , , , , , , , , , , ,852.6,0.005016343
 , , , , , , , , , , , , , , , , , , , , , , , , , , ,852.8,0.004999208
 , , , , , , , , , , , , , , , , , , , , , , , , , , ,853,0.004696883
 , , , , , , , , , , , , , , , , , , , , , , , , , , ,853.2,0.004668489
 , , , , , , , , , , , , , , , , , , , , , , , , , , ,853.4,0.004602719
 , , , , , , , , , , , , , , , , , , , , , , , , , , ,853.6,0.004507151
 , , , , , , , , , , , , , , , , , , , , , , , , , , ,853.8,0.004646213
 , , , , , , , , , , , , , , , , , , , , , , , , , , ,854,0.004649391
 , , , , , , , , , , , , , , , , , , , , , , , , , , ,854.2,0.004941758
 , , , , , , , , , , , , , , , , , , , , , , , , , , ,854.4,0.004758758
 , , , , , , , , , , , , , , , , , , , , , , , , , , ,854.6,0.004033787
 , , , , , , , , , , , , , , , , , , , , , , , , , , ,854.8,0.004643675
 , , , , , , , , , , , , , , , , , , , , , , , , , , ,855,0.005511457
 , , , , , , , , , , , , , , , , , , , , , , , , , , ,855.2,0.005022546
 , , , , , , , , , , , , , , , , , , , , , , , , , , ,855.4,0.004819008
 , , , , , , , , , , , , , , , , , , , , , , , , , , ,855.6,0.004705359
 , , , , , , , , , , , , , , , , , , , , , , , , , , ,855.8,0.004972632
 , , , , , , , , , , , , , , , , , , , , , , , , , , ,856,0.004975638
 , , , , , , , , , , , , , , , , , , , , , , , , , , ,856.2,0.005239585
 , , , , , , , , , , , , , , , , , , , , , , , , , , ,856.4,0.004946131
 , , , , , , , , , , , , , , , , , , , , , , , , , , ,856.6,0.004615678
 , , , , , , , , , , , , , , , , , , , , , , , , , , ,856.8,0.005156488
 , , , , , , , , , , , , , , , , , , , , , , , , , , ,857,0.005419597
 , , , , , , , , , , , , , , , , , , , , , , , , , , ,857.2,0.005573226
 , , , , , , , , , , , , , , , , , , , , , , , , , , ,857.4,0.005055334
 , , , , , , , , , , , , , , , , , , , , , , , , , , ,857.6,0.004263323
 , , , , , , , , , , , , , , , , , , , , , , , , , , ,857.8,0.005008639
 , , , , , , , , , , , , , , , , , , , , , , , , , , ,858,0.005000467
 , , , , , , , , , , , , , , , , , , , , , , , , , , ,858.2,0.005015024
 , , , , , , , , , , , , , , , , , , , , , , , , , , ,858.4,0.004646282
 , , , , , , , , , , , , , , , , , , , , , , , , , , ,858.6,0.004919295
 , , , , , , , , , , , , , , , , , , , , , , , , , , ,858.8,0.004997479
 , , , , , , , , , , , , , , , , , , , , , , , , , , ,859,0.005454216
 , , , , , , , , , , , , , , , , , , , , , , , , , , ,859.2,0.004992967
 , , , , , , , , , , , , , , , , , , , , , , , , , , ,859.4,0.004408137
 , , , , , , , , , , , , , , , , , , , , , , , , , , ,859.6,0.00507978
 , , , , , , , , , , , , , , , , , , , , , , , , , , ,859.8,0.004609857
 , , , , , , , , , , , , , , , , , , , , , , , , , , ,860,0.005290616
 , , , , , , , , , , , , , , , , , , , , , , , , , , ,860.2,0.005252551
 , , , , , , , , , , , , , , , , , , , , , , , , , , ,860.4,0.005418643
 , , , , , , , , , , , , , , , , , , , , , , , , , , ,860.6,0.004618568
 , , , , , , , , , , , , , , , , , , , , , , , , , , ,860.8,0.005271134
 , , , , , , , , , , , , , , , , , , , , , , , , , , ,861,0.004156648
 , , , , , , , , , , , , , , , , , , , , , , , , , , ,861.2,0.004490393
 , , , , , , , , , , , , , , , , , , , , , , , , , , ,861.4,0.004795604
 , , , , , , , , , , , , , , , , , , , , , , , , , , ,861.6,0.004715185
 , , , , , , , , , , , , , , , , , , , , , , , , , , ,861.8,0.005178209
 , , , , , , , , , , , , , , , , , , , , , , , , , , ,862,0.004928264
 , , , , , , , , , , , , , , , , , , , , , , , , , , ,862.2,0.0049967
 , , , , , , , , , , , , , , , , , , , , , , , , , , ,862.4,0.004960638
 , , , , , , , , , , , , , , , , , , , , , , , , , , ,862.6,0.005179145
 , , , , , , , , , , , , , , , , , , , , , , , , , , ,862.8,0.004864021
 , , , , , , , , , , , , , , , , , , , , , , , , , , ,863,0.004774185
 , , , , , , , , , , , , , , , , , , , , , , , , , , ,863.2,0.004689828
 , , , , , , , , , , , , , , , , , , , , , , , , , , ,863.4,0.005461234
 , , , , , , , , , , , , , , , , , , , , , , , , , , ,863.6,0.004729474
 , , , , , , , , , , , , , , , , , , , , , , , , , , ,863.8,0.004191534
 , , , , , , , , , , , , , , , , , , , , , , , , , , ,864,0.00451045
 , , , , , , , , , , , , , , , , , , , , , , , , , , ,864.2,0.004774313
 , , , , , , , , , , , , , , , , , , , , , , , , , , ,864.4,0.004922119
 , , , , , , , , , , , , , , , , , , , , , , , , , , ,864.6,0.004802228
 , , , , , , , , , , , , , , , , , , , , , , , , , , ,864.8,0.005096752
 , , , , , , , , , , , , , , , , , , , , , , , , , , ,865,0.004945595
 , , , , , , , , , , , , , , , , , , , , , , , , , , ,865.2,0.004156469
 , , , , , , , , , , , , , , , , , , , , , , , , , , ,865.4,0.004941246
 , , , , , , , , , , , , , , , , , , , , , , , , , , ,865.6,0.00504984
 , , , , , , , , , , , , , , , , , , , , , , , , , , ,865.8,0.004459444
 , , , , , , , , , , , , , , , , , , , , , , , , , , ,866,0.004588052
 , , , , , , , , , , , , , , , , , , , , , , , , , , ,866.2,0.004844494
 , , , , , , , , , , , , , , , , , , , , , , , , , , ,866.4,0.004722923
 , , , , , , , , , , , , , , , , , , , , , , , , , , ,866.6,0.004437448
 , , , , , , , , , , , , , , , , , , , , , , , , , , ,866.8,0.005165021
 , , , , , , , , , , , , , , , , , , , , , , , , , , ,867,0.004819209
 , , , , , , , , , , , , , , , , , , , , , , , , , , ,867.2,0.004767133
 , , , , , , , , , , , , , , , , , , , , , , , , , , ,867.4,0.004834567
 , , , , , , , , , , , , , , , , , , , , , , , , , , ,867.6,0.004684076
 , , , , , , , , , , , , , , , , , , , , , , , , , , ,867.8,0.004041513
 , , , , , , , , , , , , , , , , , , , , , , , , , , ,868,0.005011071
 , , , , , , , , , , , , , , , , , , , , , , , , , , ,868.2,0.005042008
 , , , , , , , , , , , , , , , , , , , , , , , , , , ,868.4,0.004384472
 , , , , , , , , , , , , , , , , , , , , , , , , , , ,868.6,0.004395552
 , , , , , , , , , , , , , , , , , , , , , , , , , , ,868.8,0.004624032
 , , , , , , , , , , , , , , , , , , , , , , , , , , ,869,0.004928956
 , , , , , , , , , , , , , , , , , , , , , , , , , , ,869.2,0.004882529
 , , , , , , , , , , , , , , , , , , , , , , , , , , ,869.4,0.004712692
 , , , , , , , , , , , , , , , , , , , , , , , , , , ,869.6,0.004599637
 , , , , , , , , , , , , , , , , , , , , , , , , , , ,869.8,0.004579319
 , , , , , , , , , , , , , , , , , , , , , , , , , , ,870,0.004480875
 , , , , , , , , , , , , , , , , , , , , , , , , , , ,870.2,0.005077621
 , , , , , , , , , , , , , , , , , , , , , , , , , , ,870.4,0.005127639
 , , , , , , , , , , , , , , , , , , , , , , , , , , ,870.6,0.004967127
 , , , , , , , , , , , , , , , , , , , , , , , , , , ,870.8,0.004602155
 , , , , , , , , , , , , , , , , , , , , , , , , , , ,871,0.004331867
 , , , , , , , , , , , , , , , , , , , , , , , , , , ,871.2,0.004437813
 , , , , , , , , , , , , , , , , , , , , , , , , , , ,871.4,0.004749102
 , , , , , , , , , , , , , , , , , , , , , , , , , , ,871.6,0.004432619
 , , , , , , , , , , , , , , , , , , , , , , , , , , ,871.8,0.004749034
 , , , , , , , , , , , , , , , , , , , , , , , , , , ,872,0.004009065
 , , , , , , , , , , , , , , , , , , , , , , , , , , ,872.2,0.004711447
 , , , , , , , , , , , , , , , , , , , , , , , , , , ,872.4,0.004403929
 , , , , , , , , , , , , , , , , , , , , , , , , , , ,872.6,0.00532356
 , , , , , , , , , , , , , , , , , , , , , , , , , , ,872.8,0.003996277
 , , , , , , , , , , , , , , , , , , , , , , , , , , ,873,0.004742395
 , , , , , , , , , , , , , , , , , , , , , , , , , , ,873.2,0.004311923
 , , , , , , , , , , , , , , , , , , , , , , , , , , ,873.4,0.004173569
 , , , , , , , , , , , , , , , , , , , , , , , , , , ,873.6,0.004857143
 , , , , , , , , , , , , , , , , , , , , , , , , , , ,873.8,0.005032615
 , , , , , , , , , , , , , , , , , , , , , , , , , , ,874,0.004787446
 , , , , , , , , , , , , , , , , , , , , , , , , , , ,874.2,0.004312813
 , , , , , , , , , , , , , , , , , , , , , , , , , , ,874.4,0.004472544
 , , , , , , , , , , , , , , , , , , , , , , , , , , ,874.6,0.004313764
 , , , , , , , , , , , , , , , , , , , , , , , , , , ,874.8,0.005132249
 , , , , , , , , , , , , , , , , , , , , , , , , , , ,875,0.004338149
 , , , , , , , , , , , , , , , , , , , , , , , , , , ,875.2,0.004492546
 , , , , , , , , , , , , , , , , , , , , , , , , , , ,875.4,0.003860882
 , , , , , , , , , , , , , , , , , , , , , , , , , , ,875.6,0.004780566
 , , , , , , , , , , , , , , , , , , , , , , , , , , ,875.8,0.004637773
 , , , , , , , , , , , , , , , , , , , , , , , , , , ,876,0.004260308
 , , , , , , , , , , , , , , , , , , , , , , , , , , ,876.2,0.003919171
 , , , , , , , , , , , , , , , , , , , , , , , , , , ,876.4,0.004588674
 , , , , , , , , , , , , , , , , , , , , , , , , , , ,876.6,0.004521501
 , , , , , , , , , , , , , , , , , , , , , , , , , , ,876.8,0.004265432
 , , , , , , , , , , , , , , , , , , , , , , , , , , ,877,0.004155915
 , , , , , , , , , , , , , , , , , , , , , , , , , , ,877.2,0.004544436
 , , , , , , , , , , , , , , , , , , , , , , , , , , ,877.4,0.004569829
 , , , , , , , , , , , , , , , , , , , , , , , , , , ,877.6,0.004479481
 , , , , , , , , , , , , , , , , , , , , , , , , , , ,877.8,0.004067218
 , , , , , , , , , , , , , , , , , , , , , , , , , , ,878,0.004454389
 , , , , , , , , , , , , , , , , , , , , , , , , , , ,878.2,0.004710759
 , , , , , , , , , , , , , , , , , , , , , , , , , , ,878.4,0.004926031
 , , , , , , , , , , , , , , , , , , , , , , , , , , ,878.6,0.004420631
 , , , , , , , , , , , , , , , , , , , , , , , , , , ,878.8,0.00519702
 , , , , , , , , , , , , , , , , , , , , , , , , , , ,879,0.004743534
 , , , , , , , , , , , , , , , , , , , , , , , , , , ,879.2,0.00456019
 , , , , , , , , , , , , , , , , , , , , , , , , , , ,879.4,0.004331542
 , , , , , , , , , , , , , , , , , , , , , , , , , , ,879.6,0.004904896
 , , , , , , , , , , , , , , , , , , , , , , , , , , ,879.8,0.004473276
 , , , , , , , , , , , , , , , , , , , , , , , , , , ,880,0.004722096
 , , , , , , , , , , , , , , , , , , , , , , , , , , ,880.2,0.004178223
 , , , , , , , , , , , , , , , , , , , , , , , , , , ,880.4,0.004253321
 , , , , , , , , , , , , , , , , , , , , , , , , , , ,880.6,0.004540439
 , , , , , , , , , , , , , , , , , , , , , , , , , , ,880.8,0.003748188
 , , , , , , , , , , , , , , , , , , , , , , , , , , ,881,0.004133821
 , , , , , , , , , , , , , , , , , , , , , , , , , , ,881.2,0.004167122
 , , , , , , , , , , , , , , , , , , , , , , , , , , ,881.4,0.004619755
 , , , , , , , , , , , , , , , , , , , , , , , , , , ,881.6,0.004870679
 , , , , , , , , , , , , , , , , , , , , , , , , , , ,881.8,0.004455026
 , , , , , , , , , , , , , , , , , , , , , , , , , , ,882,0.004850483
 , , , , , , , , , , , , , , , , , , , , , , , , , , ,882.2,0.004017427
 , , , , , , , , , , , , , , , , , , , , , , , , , , ,882.4,0.004439251
 , , , , , , , , , , , , , , , , , , , , , , , , , , ,882.6,0.004529863
 , , , , , , , , , , , , , , , , , , , , , , , , , , ,882.8,0.004287017
 , , , , , , , , , , , , , , , , , , , , , , , , , , ,883,0.00438611
 , , , , , , , , , , , , , , , , , , , , , , , , , , ,883.2,0.004452645
 , , , , , , , , , , , , , , , , , , , , , , , , , , ,883.4,0.004444816
 , , , , , , , , , , , , , , , , , , , , , , , , , , ,883.6,0.004125964
 , , , , , , , , , , , , , , , , , , , , , , , , , , ,883.8,0.004218615
 , , , , , , , , , , , , , , , , , , , , , , , , , , ,884,0.004878282
 , , , , , , , , , , , , , , , , , , , , , , , , , , ,884.2,0.004726931
 , , , , , , , , , , , , , , , , , , , , , , , , , , ,884.4,0.004013394
 , , , , , , , , , , , , , , , , , , , , , , , , , , ,884.6,0.004529355
 , , , , , , , , , , , , , , , , , , , , , , , , , , ,884.8,0.004307897
 , , , , , , , , , , , , , , , , , , , , , , , , , , ,885,0.004748158
 , , , , , , , , , , , , , , , , , , , , , , , , , , ,885.2,0.004967159
 , , , , , , , , , , , , , , , , , , , , , , , , , , ,885.4,0.004566781
 , , , , , , , , , , , , , , , , , , , , , , , , , , ,885.6,0.00454049
 , , , , , , , , , , , , , , , , , , , , , , , , , , ,885.8,0.004575959
 , , , , , , , , , , , , , , , , , , , , , , , , , , ,886,0.004868123
 , , , , , , , , , , , , , , , , , , , , , , , , , , ,886.2,0.004369138
 , , , , , , , , , , , , , , , , , , , , , , , , , , ,886.4,0.004666402
 , , , , , , , , , , , , , , , , , , , , , , , , , , ,886.6,0.003891825
 , , , , , , , , , , , , , , , , , , , , , , , , , , ,886.8,0.004268702
 , , , , , , , , , , , , , , , , , , , , , , , , , , ,887,0.004296815
 , , , , , , , , , , , , , , , , , , , , , , , , , , ,887.2,0.003857801
 , , , , , , , , , , , , , , , , , , , , , , , , , , ,887.4,0.004096597
 , , , , , , , , , , , , , , , , , , , , , , , , , , ,887.6,0.004658369
 , , , , , , , , , , , , , , , , , , , , , , , , , , ,887.8,0.004618007
 , , , , , , , , , , , , , , , , , , , , , , , , , , ,888,0.004907295
 , , , , , , , , , , , , , , , , , , , , , , , , , , ,888.2,0.004486153
 , , , , , , , , , , , , , , , , , , , , , , , , , , ,888.4,0.004494462
 , , , , , , , , , , , , , , , , , , , , , , , , , , ,888.6,0.004564681
 , , , , , , , , , , , , , , , , , , , , , , , , , , ,888.8,0.00445231
 , , , , , , , , , , , , , , , , , , , , , , , , , , ,889,0.005150657
 , , , , , , , , , , , , , , , , , , , , , , , , , , ,889.2,0.004975449
 , , , , , , , , , , , , , , , , , , , , , , , , , , ,889.4,0.00436714
 , , , , , , , , , , , , , , , , , , , , , , , , , , ,889.6,0.004802904
 , , , , , , , , , , , , , , , , , , , , , , , , , , ,889.8,0.004700013
 , , , , , , , , , , , , , , , , , , , , , , , , , , ,890,0.0039039
 , , , , , , , , , , , , , , , , , , , , , , , , , , ,890.2,0.005076691
 , , , , , , , , , , , , , , , , , , , , , , , , , , ,890.4,0.0043845
 , , , , , , , , , , , , , , , , , , , , , , , , , , ,890.6,0.004590954
 , , , , , , , , , , , , , , , , , , , , , , , , , , ,890.8,0.004331882
 , , , , , , , , , , , , , , , , , , , , , , , , , , ,891,0.004595966
 , , , , , , , , , , , , , , , , , , , , , , , , , , ,891.2,0.004339046
 , , , , , , , , , , , , , , , , , , , , , , , , , , ,891.4,0.004198124
 , , , , , , , , , , , , , , , , , , , , , , , , , , ,891.6,0.004256818
 , , , , , , , , , , , , , , , , , , , , , , , , , , ,891.8,0.004224562
 , , , , , , , , , , , , , , , , , , , , , , , , , , ,892,0.0043534
 , , , , , , , , , , , , , , , , , , , , , , , , , , ,892.2,0.004428256
 , , , , , , , , , , , , , , , , , , , , , , , , , , ,892.4,0.004982475
 , , , , , , , , , , , , , , , , , , , , , , , , , , ,892.6,0.004698707
 , , , , , , , , , , , , , , , , , , , , , , , , , , ,892.8,0.003945435
 , , , , , , , , , , , , , , , , , , , , , , , , , , ,893,0.004328023
 , , , , , , , , , , , , , , , , , , , , , , , , , , ,893.2,0.004343335
 , , , , , , , , , , , , , , , , , , , , , , , , , , ,893.4,0.004271043
 , , , , , , , , , , , , , , , , , , , , , , , , , , ,893.6,0.004432042
 , , , , , , , , , , , , , , , , , , , , , , , , , , ,893.8,0.004508889
 , , , , , , , , , , , , , , , , , , , , , , , , , , ,894,0.0048101
 , , , , , , , , , , , , , , , , , , , , , , , , , , ,894.2,0.004708417
 , , , , , , , , , , , , , , , , , , , , , , , , , , ,894.4,0.004232373
 , , , , , , , , , , , , , , , , , , , , , , , , , , ,894.6,0.004082443
 , , , , , , , , , , , , , , , , , , , , , , , , , , ,894.8,0.004273013
 , , , , , , , , , , , , , , , , , , , , , , , , , , ,895,0.004448731
